"Date","Price","Open","High","Low","Change %"
"Aug 11, 2020","0.277","0.231","0.293","0.231","16.69%"
"Aug 10, 2020","0.237","0.231","0.239","0.211","3.44%"
"Aug 09, 2020","0.229","0.229","0.229","0.229","0.00%"
"Aug 07, 2020","0.229","0.212","0.234","0.203","6.55%"
"Aug 06, 2020","0.215","0.222","0.226","0.192","-3.54%"
"Aug 05, 2020","0.223","0.195","0.225","0.190","16.43%"
"Aug 04, 2020","0.192","0.220","0.225","0.189","-12.90%"
"Aug 03, 2020","0.220","0.212","0.229","0.211","4.51%"
"Aug 02, 2020","0.211","0.209","0.211","0.209","0.72%"
"Jul 31, 2020","0.209","0.226","0.239","0.206","-8.93%"
"Jul 30, 2020","0.230","0.252","0.255","0.225","-9.85%"
"Jul 29, 2020","0.255","0.266","0.275","0.245","-4.14%"
"Jul 28, 2020","0.266","0.289","0.296","0.263","-7.36%"
"Jul 27, 2020","0.287","0.274","0.288","0.260","3.46%"
"Jul 26, 2020","0.277","0.274","0.277","0.274","1.17%"
"Jul 24, 2020","0.274","0.268","0.277","0.256","1.82%"
"Jul 23, 2020","0.269","0.271","0.275","0.261","-2.32%"
"Jul 22, 2020","0.275","0.269","0.277","0.258","2.38%"
"Jul 21, 2020","0.269","0.280","0.290","0.264","-4.00%"
"Jul 20, 2020","0.280","0.283","0.288","0.268","0.61%"
"Jul 17, 2020","0.279","0.279","0.288","0.266","0.58%"
"Jul 16, 2020","0.277","0.287","0.291","0.269","-3.85%"
"Jul 15, 2020","0.288","0.296","0.309","0.277","-1.10%"
"Jul 14, 2020","0.291","0.288","0.296","0.271","1.68%"
"Jul 13, 2020","0.287","0.293","0.312","0.283","-5.73%"
"Jul 10, 2020","0.304","0.286","0.307","0.258","7.27%"
"Jul 09, 2020","0.283","0.301","0.301","0.269","-6.25%"
"Jul 08, 2020","0.302","0.289","0.307","0.288","5.52%"
"Jul 07, 2020","0.286","0.302","0.310","0.282","-4.72%"
"Jul 06, 2020","0.301","0.297","0.320","0.296","1.62%"
"Jul 05, 2020","0.296","0.294","0.296","0.294","0.54%"
"Jul 02, 2020","0.294","0.313","0.331","0.291","-5.55%"
"Jul 01, 2020","0.312","0.289","0.319","0.288","8.23%"
"Jun 30, 2020","0.288","0.277","0.296","0.266","4.58%"
"Jun 29, 2020","0.275","0.296","0.307","0.274","-6.93%"
"Jun 28, 2020","0.296","0.299","0.299","0.296","-1.56%"
"Jun 26, 2020","0.300","0.327","0.332","0.292","-9.08%"
"Jun 25, 2020","0.330","0.327","0.335","0.313","3.67%"
"Jun 24, 2020","0.319","0.330","0.346","0.314","-3.39%"
"Jun 23, 2020","0.330","0.339","0.349","0.320","-2.80%"
"Jun 22, 2020","0.339","0.325","0.341","0.314","3.92%"
"Jun 21, 2020","0.327","0.325","0.327","0.325","0.49%"
"Jun 19, 2020","0.325","0.336","0.357","0.315","-2.34%"
"Jun 18, 2020","0.333","0.338","0.342","0.320","-2.80%"
"Jun 17, 2020","0.342","0.350","0.354","0.328","1.90%"
"Jun 16, 2020","0.336","0.361","0.366","0.330","-1.84%"
"Jun 15, 2020","0.342","0.306","0.347","0.294","2.89%"
"Jun 12, 2020","0.333","0.328","0.344","0.314","4.03%"
"Jun 11, 2020","0.320","0.312","0.326","0.298","-1.45%"
"Jun 10, 2020","0.324","0.403","0.409","0.315","-18.41%"
"Jun 09, 2020","0.398","0.445","0.447","0.394","-11.68%"
"Jun 08, 2020","0.450","0.468","0.481","0.431","-4.07%"
"Jun 07, 2020","0.469","0.473","0.473","0.469","1.38%"
"Jun 05, 2020","0.463","0.402","0.506","0.389","13.37%"
"Jun 04, 2020","0.408","0.370","0.413","0.356","12.23%"
"Jun 03, 2020","0.364","0.326","0.384","0.319","13.33%"
"Jun 02, 2020","0.321","0.297","0.326","0.297","3.58%"
"Jun 01, 2020","0.310","0.294","0.323","0.288","5.41%"
"May 31, 2020","0.294","0.292","0.294","0.292","-3.13%"
"May 29, 2020","0.304","0.327","0.332","0.299","-10.68%"
"May 28, 2020","0.340","0.348","0.354","0.326","-3.60%"
"May 27, 2020","0.353","0.343","0.378","0.319","1.85%"
"May 26, 2020","0.346","0.335","0.369","0.332","2.85%"
"May 25, 2020","0.337","0.337","0.337","0.337","0.96%"
"May 22, 2020","0.333","0.337","0.342","0.310","-3.28%"
"May 21, 2020","0.345","0.337","0.346","0.322","0.00%"
"May 20, 2020","0.345","0.334","0.357","0.321","2.86%"
"May 19, 2020","0.335","0.370","0.378","0.332","-9.87%"
"May 18, 2020","0.372","0.305","0.380","0.294","21.27%"
"May 17, 2020","0.307","0.305","0.307","0.305","-1.51%"
"May 15, 2020","0.311","0.308","0.316","0.281","3.66%"
"May 14, 2020","0.300","0.312","0.316","0.291","-5.98%"
